,freq,ave,std,ave+std,max
2365,3695.3125,0.33218994065744367,0.1861201450604968,0.890550375838934,0.750343021325214
2366,3696.875,0.33740946764360746,0.22062199326684126,0.9992754474441312,0.8568030916144835
2367,3698.4375,0.3457528371916112,0.1768208788709789,0.8762154738045479,0.8743307994055938
2368,3700.0,0.3454905198511054,0.18924372204589246,0.9132216859887827,0.6846410972358326
2369,3701.5625,0.37643449029445725,0.23424431674356594,1.079167440525155,0.9805278338208488
2370,3703.125,0.34825735987100154,0.2268129641705691,1.0286962523827088,0.911426473430048
2371,3704.6875,0.3572909431703299,0.19091112333377577,0.9300243131716572,0.8454931291651492
2372,3706.25,0.34324718844014046,0.2028285828778746,0.9517329370737643,0.8437737415264461
2373,3707.8125,0.36716249784445915,0.2018295230933515,0.9726510671245137,1.072132271393206
2374,3709.375,0.3444754302482196,0.19496542882270737,0.9293717167163417,0.8692885043836206
2375,3710.9375,0.29820068174265696,0.17112258277715725,0.8115684300741288,0.8227969302730208
2376,3712.5,0.3086586654416332,0.14527735501954955,0.7444907305002819,0.6605384132023931
2377,3714.0625,0.331584741726352,0.15975456047637,0.810848423155462,0.6402931817265712
2378,3715.625,0.37816358843476633,0.1904513492268409,0.949517636115289,0.853889554417426
2379,3717.1875,0.34983646503092114,0.19422203625988702,0.9325025738105822,0.7134182125262959
2380,3718.75,0.3888880291328932,0.24855515890112456,1.134553505836267,1.1628309511954231
2381,3720.3125,0.41359181942386486,0.240469986849751,1.1350017799731178,1.1955627526810508
2382,3721.875,0.395058150108177,0.2528165758386918,1.1535078776242527,1.3428561250994266
2383,3723.4375,0.37294603068684556,0.22185471338642845,1.0385101708461308,1.0427236668540212
2384,3725.0,0.33823669651044724,0.20680168186939085,0.9586417421186197,0.733381682779609
2385,3726.5625,0.3802264133159923,0.21211604132979933,1.0165745373053903,1.0672389686788866
2386,3728.125,0.39663582262592095,0.2165967895543746,1.046426191289045,1.027624201190405
2387,3729.6875,0.4362309626668788,0.2423433951090846,1.1632611479941326,1.147203157972448
2388,3731.25,0.43474876432831866,0.2649233614435837,1.2295188486590698,1.1831472366430165
2389,3732.8125,0.38308472978007907,0.22956599393872432,1.071782711596252,1.0035209944665981
2390,3734.375,0.37251204210337047,0.2477753358167359,1.1158380495535782,1.220888252049995
2391,3735.9375,0.36089628120317296,0.2603601094064379,1.1419766094224868,1.3031519703438026
2392,3737.5,0.34786238961589305,0.22271301214064076,1.0160014260378154,0.8220869536921462
2393,3739.0625,0.3513814864908082,0.21070140470828114,0.9834857006156517,0.9888101491069247
2394,3740.625,0.2904115561905969,0.17229922361272412,0.8073092270287693,0.7558412763464986
2395,3742.1875,0.3066117486016686,0.16305212487914003,0.7957681232390887,0.7143284155171504
2396,3743.75,0.31503628691252955,0.17204657622117306,0.8311760155760488,0.7520810497952063
2397,3745.3125,0.3051892197424114,0.19930316716661328,0.9030987212422513,0.8046259849664517
2398,3746.875,0.2923497142341335,0.1738310273388915,0.813842796250808,0.7344446820234937
2399,3748.4375,0.3051689104084551,0.18188983944033463,0.850838428729459,0.8618738776437421
2400,3750.0,0.327111190863693,0.16626891318142586,0.8259179304079706,0.7582805036847902
2401,3751.5625,0.3388610770319857,0.21978531361970216,0.9982170178910923,1.1931588089663525
2402,3753.125,0.3645847914433903,0.2073039319368209,0.986496587253853,0.9265424310204495
2403,3754.6875,0.36447833903502164,0.22973405133488176,1.0536804930396668,1.141352461572411
2404,3756.25,0.3986967871856221,0.23229863409691237,1.0955926894763592,0.9038223839903867
